SwisNo,UnitNo,SiteName,CountyID,County,Operator,Location,PlaceName,Zip,EnforAgent,Owner,Category,Activity,RegStatus,OpStatus,Latitude,Longitude,SiteID,UnitID
14-CR-0018,1,Inyo County Old Shoshone,14,Inyo,County of Inyo Integrated Waste Mgt.,"Charles Brown Hwy Mi 2, E/O Amargosa Riv",Shoshone                                ,92384,County of Inyo                          ,US Dept Of Int Bur Of Land Mgmt-Barstow,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,35.97024,-116.25849,915,924
14-CR-0008,1,Inyo County Tecopa (Old),14,Inyo,"Yang, Ya Chien                          ",1/2 Mile South Of Tecopa Trading Post,Tecopa                                  ,92389,County of Inyo                          ,US Dept Of Int Bur Of Land Mgmt-Barstow,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,35.84652,-116.22487,907,916
15-CR-0012,1,Inyokern/Indian Wells #1 Bd,15,Kern,County of Kern Waste Management Dept.,"W/2-Sw/4,se/4,sec11, Athel Road.",Inyokern                                ,93527,County of Kern,County of Kern- Truxtun Avenue,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,35.67991,-117.84001,1041,1055
15-CR-0041,1,Inyokern/Indian Wells #2 Bd,15,Kern,County of Kern Waste Management Dept.,"N/2-Nw/4, Sec13, T26s,r38e, Hwy 395.",Inyokern                                ,93527,County of Kern,"Roth, E & D, Et Al                      ",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,35.6783,-117.84428,1070,1084
03-CR-0008,1,Ione City-County Dump                   ,3,Amador,City Of Ione                            ,Hwy 124/Brickyard Road                  ,Ione                                    ,95640,County of Amador,"Howard, Charles - Estate                ",Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,38.33333,-120.92833,106,108
13-CR-0010,1,IR site 1 Magazine Rd LF,13,Imperial,US Dept Of Navy-El Centro Naf,"Magazine Rd., U.S. Naval Air Facility",El Centro                               ,92243,County of Imperial,US Dept Of Navy-El Centro Naf,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,32.83339,-115.67869,825,834
19-AA-0024,1,Irwindale (Conrock) D.S.,19,Los Angeles,Conrock Co.                             ,4827 N. Irwindale Ave.,Irwindale                               ,91707,County of Los Angeles,Cal Mat Co.,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,34.09972,-117.95,1355,1381
19-AA-1135,1,Irwindale MRF and Transfer Station,19,Los Angeles,,2200 Arrow Highway,Irwindale                               ,91706,County of Los Angeles,,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Proposed                           ,Planned                            ,34.10773,-117.96615,11350,11950
19-AA-0043,1,Irwindale Speedway,19,Los Angeles,,13300 Live Oak Ave.,Irwindale                               ,91706,County of Los Angeles,"Irwindale Outlet Partners, LLC",Disposal                           ,Inert Waste Disposal Site,Permitted                          ,Closed,34.1,-117.97778,1372,1398
10-CR-0058,1,Italian Bar Disposal Site,10,Fresno,,"Italian Bar Rd, Chawanakee School #2",Big Creek                               ,99999,County of Fresno                        ,Southern California Edison - Big Creek  ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,37.8927,-119.23199,519,528
15-AA-0397,1,J.S. Martin Transfer Station,15,Kern,"JS Martin, Inc.",1316 J. Street,Wasco                                   ,93280,County of Kern,John Martin Trust,Transfer/Processing                ,Medium Volume Transfer/Proc Fac    ,Permitted                          ,Active                             ,35.58777,-119.32991,11123,11657
51-AA-0007,1,"Jack L. Spence, Inc. Compost Facility",51,Sutter,"Jack L. Spence, Inc.",1601 Southridge Blvd.,Sutter                                  ,95982,County of Yuba,John Ochipinti,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,39.15091,-121.79374,11238,11801
03-CR-0002,1,Jackson City-County Dump (BD),3,Amador,City Of Jackson                         ,Clinton Road,Jackson                                 ,95642,County of Amador,Allred J T & E                          ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,38.35333,-120.68333,100,102
34-AA-0017,1,Jackson Rd Landfill,34,Sacramento,Jackson Road Landfill,8597 Jackson Road,Sacramento                              ,95826,County of Sacramento,"Cleavinger, Nancy",Disposal                           ,Solid Waste Landfill,Exempt                             ,Closed,38.54518,-121.38798,3131,3165
34-AA-0017,1,Jackson Rd Landfill,34,Sacramento,Jackson Road Landfill,8597 Jackson Road,Sacramento                              ,95826,County of Sacramento,Sally R. Davis Trust                    ,Disposal                           ,Solid Waste Landfill,Exempt                             ,Closed,38.54518,-121.38798,3131,3165
37-CR-0035,1,Jacumba Street Burnsite,37,San Diego,,1/4 Mile N Hwy 80 /West Of Jacumba St,Jacumba                                 ,91934,County of San Diego                     ,Security Title Insurance Company,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,32.61693,-116.19432,3832,3874
37-AA-0001,1,Jamacha Sanitary Landfill,37,San Diego,,11900 Block Singer Lane,Rancho San Diego                        ,91978,County of San Diego                     ,County Of San Diego Solid Waste Division,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,32.73333,-116.94333,3702,3744
37-CR-0036,1,Jamul Burnsite,37,San Diego,,14058 Jamul Dr.,Jamul                                   ,91935,County of San Diego                     ,May P&P                                 ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,32.72905,-116.86843,3833,3875
10-AA-0171,1,Jefferson Avenue Transfer Station,10,Fresno,USA Waste,5608 Villa Avenue,Fresno                                  ,93725,County of Fresno                        ,USA Waste,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,36.65453,-119.7125,448,457
10-AA-0172,1,Jefferson Inert Debris ENG Fill Op,10,Fresno,"Kroeker, Inc.",5550 S. Maple Avenue,Fresno                                  ,93725,County of Fresno                        ,"Kroeker, Inc.",Disposal                           ,Inert Debris ENG Fill Operation,Notification                       ,Active                             ,36.65552,-119.7435,449,458
48-AA-0083,1,Jepson Prairie Organics Composting Fac,48,Solano,Jepson Prairie Organics Composting Fac.,6426 Hay Road,Vacaville                               ,95687,County of Solano,Jepson Prairie Organics Composting Fac.,Composting                         ,Composting Facility (Mixed)        ,Permitted                          ,Active                             ,38.31361,-121.8372,4589,4664
07-CR-0006,1,Jersey Island Ash Disposal Site,7,Contra Costa,,Jersey Island Rd,Bethel Island                           ,94596,County of Contra Costa,Ironhouse Sanitary District             ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,38.03667,-121.68667,303,307
01-AA-0272,1,Jess Ranch Sewage Sludge Landspreading,1,Alameda,Future-Tech Environmental Services      ,I-580 And Grant Line Road,Livermore                               ,94550,County of Alameda,Future-Tech Environmental Services      ,Disposal                           ,Land Application                   ,Exempt                             ,Active                             ,37.73784,-121.59389,17,18
33-CR-0068,1,Jim Neuberger,33,Riverside,Jim Neuberger,31655 Northwood Rd.,Indio                                   ,92241,County of Riverside,Jim Neuberger,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Active                             ,33.81976,-116.22796,11357,11958
56-CR-0055,1,Jnj 1982,56,Ventura,J.N.J. Sales And Service Inc.           ,Corner of 5th St. And Harbor Blvd.,Oxnard                                  ,93035,County of Ventura,"Mandalay Bay Development, LLC",Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,34.19939,-119.2403,5195,5282
11-CR-0007,1,Job Corps Site                          ,11,Glenn,,2 Sites S Side 21n30 1 Mi Ne/O Alder Spg,Alder Springs                           ,47,County of Glenn,"US Forest Svc-Willows, Mendocino Nat For",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,39.66,-122.70667,666,675
54-CR-0016,1,John Benson Dump,54,Tulare,,West Of Rankin & `i` Streets,Tulare                                  ,93274,County of Tulare                        ,"Benson, John & Dena                     ",Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,36.14927,-119.33979,4984,5067
50-AA-0029,1,John Brichetto Compost Site A,50,Stanislaus,John Brichetto,Hinds Road west of 26 Mile Road,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.82608,-120.87383,10961,11463
50-AA-0030,1,John Brichetto Compost Site B,50,Stanislaus,John Brichetto,26 Mile Rd. west of Mettler Road,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.81874,-120.87529,10962,11464
50-AA-0031,1,John Brichetto Compost Site C,50,Stanislaus,John Brichetto,26 Mile Rd. S/W of Mettler Road,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.81357,-120.87532,10963,11465
50-AA-0032,1,John Brichetto Compost Site D,50,Stanislaus,John Brichetto,26 Mile Rd. - 1/2 mile south of Mettler,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.81053,-120.87434,10964,11466
50-AA-0033,1,John Brichetto Compost Site E,50,Stanislaus,John Brichetto,Gilbert Rd. E of Valley Home &26 Mile Rd,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.7919,-120.8598,10965,11467
50-AA-0034,1,John Brichetto Compost Site F,50,Stanislaus,John Brichetto,Valk Rd.,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.7211,-120.83488,10966,11468
50-AA-0035,1,John Brichetto Compost Site G,50,Stanislaus,John Brichetto,N Crane Rd. & Brady Rd.,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.76703,-120.88385,10967,11470
50-AA-0036,1,John Brichetto Compost Site H,50,Stanislaus,John Brichetto,N Crane Rd. & Brady Rd.,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.76427,-120.87871,10968,11471
50-AA-0037,1,John Brichetto Compost Site I,50,Stanislaus,John Brichetto,N Crane Rd. & Brady Rd.,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.76415,-120.86919,10969,11472
50-AA-0038,1,John Brichetto Compost Site J,50,Stanislaus,John Brichetto,Crow Rd. & Claribel Rd.,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.70093,-120.78692,10970,11473
50-AA-0039,1,John Brichetto Compost Site K,50,Stanislaus,John Brichetto,Kauffman Rd.,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.743,-120.85098,10971,11474
50-AA-0040,1,John Brichetto Compost Site L,50,Stanislaus,John Brichetto,Brichetto Ave. & Kaufman Rd.,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.74168,-120.84859,10972,11475
50-AA-0041,1,John Brichetto Compost Site M,50,Stanislaus,John Brichetto,Patterson Rd.,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.72965,-120.87882,10973,11476
50-AA-0042,1,John Brichetto Compost Site N,50,Stanislaus,John Brichetto,Bentlley Rd.,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.72306,-120.87626,10974,11477
50-AA-0043,1,John Brichetto Compost Site O,50,Stanislaus,John Brichetto,Bentley Rd.,Oakdale                                 ,95361,CalRecycle Enforcement Agency,John Brichetto,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.7216,-120.86061,10975,11478
35-AA-0001,1,John Smith Road Landfill,35,San Benito,"Waste Solutions Group of San Benito, LLC",2650 John Smith Road,Hollister                               ,95023,CalRecycle Enforcement Agency,Cty of San Benito Integrated W. Mgt Dept,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,36.82476,-121.32316,3268,3307
39-AA-0013,1,Johns-Manville Corporation,39,San Joaquin,,1051 Sperry Road (And Airport Way),Stockton                                ,95206,CalRecycle Enforcement Agency,"J-M Manufacturing Company, Inc          ",Disposal                           ,Inert Waste Disposal Site,Permitted                          ,Closed,37.90018,-121.26147,4001,4044
27-AA-0122,1,Johnson Canyon Landfill Compost,27,Monterey,Vision Recycling,31400 Johnson Canyon Rd.,Gonzales                                ,93926,County of Monterey                      ,Salinas Valley Solid Waste Authority,Composting                         ,Composting Operation (Green Waste) ,Notification                       ,Active                             ,36.31592,-121.24219,11394,12002
27-AA-0005,1,Johnson Canyon Sanitary Landfill,27,Monterey,Salinas Valley Solid Waste Authority,31400 Johnson Canyon Road,Gonzales                                ,93926,County of Monterey                      ,Salinas Valley Solid Waste Authority,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,36.53167,-121.40667,2481,2513
27-AA-0006,1,Jolon Road Sanitary Landfill,27,Monterey,Salinas Valley Solid Waste Authority,3 Mi S King City,King City                               ,93930,County of Monterey                      ,USA Waste Inc,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,36.15943,-121.1454,2482,2514
27-AA-0006,2,Jolon Road Sanitary Landfill,27,Monterey,Salinas Valley Solid Waste Authority,3 Mi S King City,King City                               ,93930,County of Monterey                      ,USA Waste Inc,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Absorbed,36.15943,-121.1454,2482,2515
27-AA-0115,1,Jolon Road Transfer Station,27,Monterey,"USA Waste of California, Inc.",52654 Jolon Road,King City                               ,93930,County of Monterey                      ,Salinas Valley Solid Waste Authority,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,36.15988,-121.1408,10773,11198
28-AA-0037,1,Joseph Phelps Vineyards,28,Napa,"Phelps, Joseph",200 Taplin Road,Saint Helena                            ,94574,County of Napa,"Phelps, Joseph",Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,38.50202,-122.42783,10231,10345
36-AA-0352,1,Joshua Tree Disposal Site,36,San Bernardino,County of San Bernardino S.W. Mgt Div,"SEC 2, T1N, R6E",Joshua Tree                             ,92252,County of San Bernardino                ,,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,34.14835,-116.33142,3426,3468
37-CR-0038,1,Julian Burnsite  II,37,San Diego,,Pleasant View Dr,Julian                                  ,92036,County of San Diego                     ,,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.07849,-116.58568,3835,3877
37-CR-0037,1,Julian Burnsite I,37,San Diego,Ferguson W                              ,2500 Blk Woodland Rd,Julian                                  ,92036,County of San Diego                     ,"Raifsnider, John and Barbara",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.07781,-116.5814,3834,3876
37-CR-0037,1,Julian Burnsite I,37,San Diego,Ferguson W                              ,2500 Blk Woodland Rd,Julian                                  ,92036,County of San Diego                     ,"Swepston, Carl and Carol",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.07781,-116.5814,3834,3876
53-AA-0009,1,Junction City Disposal Site,53,Trinity,,1/2 Mi Se Junction City On Hwy 299,Junction City                           ,96048,County of Trinity,County Of Trinity,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,40.72583,-123.04889,4911,4993
53-AA-0021,1,Junction City Transfer Site,53,Trinity,County Of Trinity,"County Road #416, Junction City Dump",Junction City                           ,96048,County of Trinity,County Of Trinity,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,40.7277,-123.04957,4923,5006
26-CR-0004,1,June Lake Landfill,26,Mono,County Of Mono,"End Of Garbage Pit Road, June Lake, Ca",June Lake                               ,93529,County of Mono,"US Forest Svc-Inyo, Bishop",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,37.80586,-119.06857,2466,2498
41-AA-0007,1,Junipero Serra Solid Waste Disposal Site,41,San Mateo,,Junipero Serra Blvd Near Southgate Ave,Colma                                   ,99999,County of San Mateo                     ,Bocci/Schneider Interests               ,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,37.6766,-122.4684,4165,4219
15-AA-0103,1,K&D Salvage Landfill,15,Kern,K And D Salvage                         ,"600 S Union Ave, Cor Belle Terr/Madison",Bakersfield                             ,93307,County of Kern,"WAMB Marketing Group, Inc.",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,35.3488,-119.0028,949,959
19-AR-5154,1,K&S Rubbish AKA Ken Malloy Regional Park,19,Los Angeles,,Anaheim St. Near Vermont Ave.,Harbor City (In Los Angeles)            ,90710,City of Los Angeles,,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.78346,-118.29714,1970,2001
36-AA-0018,1,Kaiser Steel Corporation,36,San Bernardino,Resources                               ,9400 Cherry Avenue,Fontana                                 ,92335,County of San Bernardino                ,Resources                               ,Disposal                           ,Solid Waste Disposal Site          ,Not Currently Regulated            ,Closed,34.08333,-117.49,3330,3371
19-AI-5007,1,Kalico #1 - Neville Chemical,19,Los Angeles,,11811 Greenstone Ave,Santa Fe Springs                        ,90670,County of Los Angeles,Rawlins Mf Trust/Wells Fargo Bank Trust ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,33.9243,-118.0581,1749,1780
19-AI-5008,1,Kalico #2 - Neville Chemical,19,Los Angeles,,12924 E Imperial Hwy,Santa Fe Springs                        ,90670,County of Los Angeles,Dupps Co                                ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,33.9154,-118.0609,1750,1781
19-AI-5008,1,Kalico #2 - Neville Chemical,19,Los Angeles,,12924 E Imperial Hwy,Santa Fe Springs                        ,90670,County of Los Angeles,"Witherspoon, J                          ",Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,33.9154,-118.0609,1750,1781
19-AI-5009,1,Kalico #3 aka Norwalk Dump#3,19,Los Angeles,,12133-12211 Greenstone Ave,Santa Fe Springs                        ,90670,County of Los Angeles,Marston & Hiler (Tnt Trucking)          ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.9214,-118.0581,1751,1782
19-AI-5009,1,Kalico #3 aka Norwalk Dump#3,19,Los Angeles,,12133-12211 Greenstone Ave,Santa Fe Springs                        ,90670,County of Los Angeles,Rawlins Mf Trust/Wells Fargo Bank Trust ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.9214,-118.0581,1751,1782
10-AA-0022,1,Kamm Disposal,10,Fresno,,11635 East Kamm Avenue,Kingsburg                               ,93631,County of Fresno                        ,Kamm Avenue Disposal Inc                ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,36.53173,-119.58208,434,442
36-CR-0088,1,KARDOS Illegal Disposal Site (IDS),36,San Bernardino,,"End Cajon Road, SE of  I-15 and I-215",Devore                                  ,92407,County of San Bernardino                ,"Kardos, Victor J.",Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,34.22326,-117.40753,10376,10583
19-AQ-5038,1,Karron Solid Fill,19,Los Angeles,"Karron, Ben",319 West Victoria Street,Gardena                                 ,90248,County of Los Angeles,Nissan Motor Corp.,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,33.8658,-118.2824,10341,10542
10-CR-0004,1,Kash Inc/Parlier Disposal Site,10,Fresno,,S/O E South Av W/O Newmark N/ Parlier Av,Parlier                                 ,93648,County of Fresno                        ,Kash Inc                                ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,36.61825,-119.53911,466,475
26-CR-0017,1,Katherine Vaughan IDS,26,Mono,,360 Pinenut road,Walker                                  ,96107,County of Mono,"Vaughan, Katherine",Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,38.51004,-119.47183,10628,10963
19-AQ-5057,1,Katz Dump,19,Los Angeles,,Broadway & Victoria southwest corner,Carson                                  ,90746,County of Los Angeles,,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,33.86111,-118.27778,1825,1856
37-AB-0023,1,Kearny Mesa LVTO,37,San Diego,California Department of Transportation,7181 Opportunity Rd.,San Diego                               ,92111,City of San Diego                       ,California Department of Transportation,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,32.82532,-117.16176,11088,11615
14-AA-0002,1,Keeler Disposal Site,14,Inyo,County of Inyo Integrated Waste Mgt.,Olancha Dump Road,Keeler                                  ,93545,County of Inyo                          ,City Of Los Angeles Dept Water & Power,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,36.4934,-117.88403,873,882
14-AA-0026,1,Keeler Transfer Station,14,Inyo,County of Inyo Integrated Waste Mgt.,End Of Old State Hwy 1 Mi West Of Keeler,Keeler                                  ,93545,County of Inyo                          ,City Of Los Angeles Dept Water & Power,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,36.49349,-117.88321,895,904
15-CR-0042,1,Keene Bd,15,Kern,County of Kern Waste Management Dept.,29700 Woodford-Tehachapi Rd,Woodford (P.O. Keene)                   ,93531,County of Kern,Stonybrook Corp                         ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,35.22333,-118.56333,1071,1085
15-AA-0054,1,Keene Transfer Station,15,Kern,County of Kern Waste Management Dept.,29592 Woodford-Tehachapi Rd,Keene (See Woodford)                    ,93531,County of Kern,County of Kern Waste Management Dept.,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,35.21953,-118.55782,931,940
07-AA-0032,1,Keller Canyon Landfill,7,Contra Costa,Keller Canyon Landfill,901 Bailey Road,Pittsburg                               ,94565,County of Contra Costa,Keller Canyon Landfill Company,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,37.99763,-121.93623,274,278
19-AA-5311,1,Kelly Ave Dump #203,19,Los Angeles,,630 Kellogg Ave,Glendale                                ,91206,County of Los Angeles,City Of Glendale                        ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,34.15,-118.25,1627,1655
19-AA-5310,1,Kelly Avenue Dump,19,Los Angeles,,630 Kellogg Avenue,Glendale                                ,91204,County of Los Angeles,City Of Glendale                        ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,34.15844,-118.27725,10359,10565
47-AA-0029,1,Kelly Gulch Solid Waste Disposal Site,47,Siskiyou,County Of Siskiyou General Services,2 Mi Nw Sawyers Bar,Sawyers Bar                             ,34,County of Siskiyou,US Forest Svc-Yreka,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,41.32667,-123.15333,4526,4600
37-CR-0039,1,Kelly Street Burnsite,37,San Diego,,"6500 Block Kelly St., Linda Vista Area",San Diego                               ,92119,City of San Diego                       ,City Of San Diego,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,32.78061,-117.17678,3836,3878
17-CR-0001,1,Kelseyville Dump Site,17,Lake,County Of Lake                          ,6850 Hwy 29,Kelseyville                             ,95451,County of Lake                          ,County Of Lake                          ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.95499,-122.82537,1277,1291
24-AA-0040,1,Ken Stone #3,24,Merced,Kenneth Stone and Family Spread Services,7333 Ave.,Merced                                  ,95340,County of Merced,Thiara Orchids,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.28796,-120.3695,11193,11735
33-CR-0009,1,Kennard,33,Riverside,"Byers, Glenn                            ",End of Salter Rd.,Lake Elsinore                           ,92570,County of Riverside,"Stephens, Melrel",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.8038,-117.31203,3035,3068
54-AA-0011,1,Kennedy Meadows Disposal Site,54,Tulare,Tulare County,Goman Rd W Of Mountain Rd M-152,Johnsondale                             ,93207,County of Tulare                        ,Tulare County,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,35.991,-118.105,4943,5026
55-AA-0008,1,Kennedy Meadows Resort,55,Tuolumne,,300 Yd E Of Resort. Nr. N/S Stanislaus R,Stanislaus                              ,99999,County of Tuolumne,Kennedy Meadows                         ,Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,38.13333,-120.36667,5064,5147
54-AA-0031,1,Kennedy Meadows Transfer Station,54,Tulare,Tulare County,Goman Road West Of M-152 Station,Johnsondale                             ,93207,County of Tulare                        ,County Of Tulare Fire Department        ,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,35.991,-118.105,4960,5043
24-AA-0024,1,Kenneth Stone & Family Spreading Service,24,Merced,Stone Family                            ,W. Of Lupin Ave& 1/4 Mile N. Of Palm Ave,Winton                                  ,95388,County of Merced,Kenneth Stone & Family Spreading Service,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,37.11722,-120.52139,2366,2398
44-CR-0006,1,Kennolyn Camp Disposal Site,44,Santa Cruz,,8205 Glen Haven Road,Soquel                                  ,95073,CalRecycle Enforcement Agency,Kennolyn Camps                          ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,37.02866,-121.93754,4403,4466
10-AA-0020,1,Kepco Pinedale Landfill,10,Fresno,,S Side Nees Av Betw Ingram Av & Harrison,Fresno                                  ,93711,County of Fresno                        ,"Cal-Cot, Ltd",Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,36.84843,-119.80375,432,440
10-AA-0020,1,Kepco Pinedale Landfill,10,Fresno,,S Side Nees Av Betw Ingram Av & Harrison,Fresno                                  ,93711,County of Fresno                        ,Park Place,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,36.84843,-119.80375,432,440
10-AA-0020,1,Kepco Pinedale Landfill,10,Fresno,,S Side Nees Av Betw Ingram Av & Harrison,Fresno                                  ,93711,County of Fresno                        ,"Richter, A G Estate",Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,36.84843,-119.80375,432,440
15-CR-0086,1,Kern Front Disposal Site,15,Kern,Chevron U.S.A. Production Co.           ,"T28s, R27e, Section 27",Bakersfield                             ,93308,County of Kern,Chevron U.S.A.                          ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,35.46514,-119.05186,1112,1126
15-AA-0314,2,Kern Valley Recycling/Transfer Station,15,Kern,County of Kern Waste Management Dept.,9800 Sierra Way,Kernville                               ,93238,County of Kern,County of Kern Waste Management Dept.,Composting                         ,Composting Facility (Green Waste)  ,Not Currently Regulated            ,Absorbed,35.70985,-118.41231,990,11380
15-AA-0314,1,Kern Valley Recycling/Transfer Station,15,Kern,County of Kern Waste Management Dept.,9800 Sierra Way,Kernville                               ,93238,County of Kern,County of Kern Waste Management Dept.,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,35.70985,-118.41231,990,1002
15-AA-0055,1,Kern Valley Sanitary Landfill,15,Kern,County of Kern Waste Management Dept.,9800 Sierra Way,Kernville                               ,93238,County of Kern,US Dept Of Int Blm-Kern,Disposal                           ,Solid Waste Disposal Site          ,Surrendered                        ,Closed,35.70974,-118.4089,932,941
