"SwisNo","UnitNo","SiteName",CountyID,"County","Operator","Location","PlaceName","Zip","EnforAgent","Owner","Category","Activity","RegStatus","OpStatus",Latitude,Longitude,SiteID,UnitID
"43-AN-0030","01","Green Earth Management, LLC",43,"Santa Clara","Green Earth Management, LLC","650 Kings Row","San Jose                                ","95112     ","City of San Jose                        ","ZSI Properties, LLC","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",37.371200000000002,-121.89933000000001,11053,11574
"24-AA-0038","01","Green Forrest Recycling and Chipping",24,"Merced","Frank Soares","19230 S. Spruce Rd.","Los Banos                               ","93635     ","County of Merced","Frank Soares","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",37.006920000000001,-120.82505999999999,11026,11534
"39-AA-0055","01","Green Man Materials",39,"San Joaquin","Green Man Recycling, Inc.","2800 S. El Dorado St.","Stockton                                ","95203     ","CalRecycle Enforcement Agency","LDK Capital LLC","Composting                         ","Composting Operation (Green Waste) ","Proposed                           ","Planned                            ",37.920999999999999,-121.27676,11377,11982
"58-AA-0032","01","Green Solutions",58,"Yuba","Green Solutions","4533 Feather River Blvd.","Olivehurst                              ","95961     ","County of Yuba","Art Clegg","Composting                         ","Composting Operation (Green Waste) ","Notification                       ","Active                             ",39.084510000000002,-121.57555000000001,11369,12003
"58-AA-0022","01","Green Solutions & More",58,"Yuba","Green Solutions and More, Inc.","3712 Feather River Blvd.","Olivehurst                              ","95961     ","County of Yuba","Steve Jacobs","Composting                         ","Composting Operation (Green Waste) ","Notification                       ","Active                             ",39.33652,-121.34480000000001,10429,10658
"31-AA-0638","01","Green Solutions and More, Inc.",31,"Placer","Green Solutions and More, Inc.","2915 Lesvos Ct.","Lincoln                                 ","95648     ","County of Placer","Steve Mehalakis","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",38.84037,-121.32804,11283,11862
"10-AA-0199","01","Green Valley Recycling",10,"Fresno","Kochergen, Mike J.","2365 East North Avenue","Fresno                                  ","93725     ","County of Fresno                        ","Kochergen, Mike J.","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Permitted                          ","Active                             ",36.690820000000002,-119.74469999999999,10602,10900
"07-AA-0061","01","Green Waste Recycle Yard",7,"Contra Costa","Arboricultural Specialities, Inc.","2550 Garsen tract Road","Richmond                                ","94801     ","County of Contra Costa","Varni, Dennis","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",37.969729999999998,-122.376,10734,11129
"42-AA-0073","01","Green/Wood Waste Grinding",42,"Santa Barbara","Progressive Environmental Industries Inc","132 Garden Street","Santa Barbara                           ","93103     ","County of Santa Barbara                 ","Wright and Company / Cabrillo Plaza Land","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",34.418129999999998,-119.68866,10611,10912
"48-AA-0093","01","Greenbelt Carriers",48,"Solano","Greenbelt Carriers","Thomsen Rd.","Dixon                                   ","95620     ","County of Solano","Currey Ranch","Composting                         ","Composting Operation (Ag)","Notification                       ","Active                             ",38.431080000000001,-121.70827,11307,11895
"19-AA-1093","01","Greencycle, Inc",19,"Los Angeles","Jones, Gregory M.","12815 East Imperial Highway","Santa Fe Springs                        ","90670     ","County of Los Angeles","Jones, Lance B.","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",33.917630000000003,-118.06131999999999,10687,11055
"15-CR-0010","01","Greenfield #1 Bd",15,"Kern","County of Kern Waste Management Dept.","North of Panama Rd By Cottonwood Rd","Greenfield (Delkern P.O.)               ","93307     ","County of Kern","County of Kern Waste Management Dept.","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",35.270029999999998,-118.97035,1039,1053
"15-CR-0039","01","Greenfield #2 Bd",15,"Kern","County of Kern Waste Management Dept.","SE/4, SE/4, of Sec33, T30S, R27E","Greenfield (Delkern P.O.)               ","93313     ","County of Kern","City Of Bakersfield","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",35.2697,-119.07769999999999,1068,1082
"27-CR-0003","01","Greenfield Disposal Site                ",27,"Monterey","County Of Monterey Public Works","Arroyo Seco Rd., South Side, 6 Miles Wes","Greenfield                              ","93927     ","County of Monterey                      ","County Of Monterey Public Works","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",36.286670000000001,-121.31667,2518,2551
"15-CR-0011","01","Greenhorn Bd",15,"Kern","County of Kern Waste Management Dept.","Nw/4,se/4 Sec 20, T25s, R32e","Glennville                              ","93226     ","County of Kern","US Forest Svc-Bakersfield, Hwy 178","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",35.738109999999999,-118.56007,1040,1054
"49-AA-0396","01","Greenko, Inc",49,"Sonoma","Johnson, Lawrence","84 Corona Road","Petaluma                                ","94952     ","County of Sonoma","Brazil, Manuel A.","Composting                         ","Composting Operation (Green Waste) ","Not Currently Regulated            ","Closed",38.262309999999999,-122.65978,10637,10974
"36-CR-0048","01","Greenrock Illegal Dump Trench",36,"San Bernardino","","Old George`s Road, Johnson Valley","Johnston Corner                         ","95076     ","County of San Bernardino                ","US Dept Of Int Bur Of Land Mgmt-Riversid","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Clean Closed                       ",34.442500000000003,-116.73989,3515,3556
"47-CR-0006","01","Greenview",47,"Siskiyou","County Of Siskiyou General Services","Kidder Road- T43n, R9w, S32 Mdm","Greenview                               ","96027     ","County of Siskiyou","Walker, V - Estate                      ","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",41.54083,-122.90833000000001,4547,4621
"32-CR-0018","01","Greenville Disposal Site/Dump           ",32,"Plumas","","T27n.,r9e,sec.35,hwy89@greenville Dmp Rd","Greenville                              ","95947     ","County of Plumas","","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",40.153329999999997,-120.95332999999999,2913,2946
"32-CR-0004","01","Greenville LF",32,"Plumas","County Of Plumas","Highway 89","Greenville                              ","95947     ","County of Plumas","County Of Plumas","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",40.154499999999999,-120.95740000000001,2900,2933
"32-AA-0003","01","Greenville Transfer Station",32,"Plumas","County Of Plumas","1/2 Mi N Greenville Hwy 98/G. Dump Rd","Greenville                              ","95947     ","County of Plumas","US Forest Svc-Plumas, Quincy Rd","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",40.154609999999998,-120.9524,2878,2911
"43-AN-0020","01","GreenWaste Materials Recovery Facility",43,"Santa Clara","GreenWaste Recovery Inc.","575 Charles Street","San Jose                                ","95112     ","City of San Jose                        ","Green Waste Recovery","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",37.365490000000001,-121.89618,10263,10432
"43-AN-0019","01","Greenwaste Recovery Facility",43,"Santa Clara","Green Waste Recovery","625 Charles Street","San Jose                                ","95112     ","City of San Jose                        ","Green Waste Recovery","Transfer/Processing                ","Large Volume Transfer/Proc Facility","Permitted                          ","Active                             ",37.366390000000003,-121.895,4357,4420
"24-AA-0033","01","Greenway",24,"Merced","Greenway","2983 East Washington Road","El Nido                                 ","93610     ","County of Merced","Greenway","Composting                         ","Composting Operation (Green Waste) ","Notification                       ","Active                             ",37.112319999999997,-120.43380000000001,10777,11202
"09-CR-0011","01","Greenwood",9,"El Dorado","","500 Ft N/O 3897 Courageous Rd","Greenwood                               ","95635     ","County of Placer","Greg Holden","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",38.908610000000003,-120.91974999999999,396,403
"50-CR-0001","01","Greer Disposal Site",50,"Stanislaus","","8001 Hogin Road","Crows Landing                           ","95313     ","CalRecycle Enforcement Agency","Sanny L                                 ","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",37.420279999999998,-120.99583,4772,4847
"19-AR-5036","01","Gregg Pit (Pick Your Part)",19,"Los Angeles","","11370 Pendleton Street","Sun Valley (In Los Angeles)             ","91352-1547","City of Los Angeles","","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",34.234940000000002,-118.38589,1905,1936
"37-AA-0032","01","Gregory Canyon Landfill",37,"San Diego","Gregory Canyon Limited","9708 Pala Road","Pala                                    ","92059     ","County of San Diego                     ","Gregory Canyon Limited","Disposal                           ","Solid Waste Landfill","Permitted                          ","Planned                            ",33.347769999999997,-117.11756,3727,3769
"47-CR-0007","01","Grenada Burn Dump (BD)",47,"Siskiyou","County Of Siskiyou General Services","West End of White Rock Rd - W. of Webber","Grenada                                 ","96038     ","County of Siskiyou","County Of Siskiyou General Services","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",41.63449,-122.54321,4548,4622
"19-AA-0855","01","Griffith Park Composting Facility",19,"Los Angeles","City Of Los Angeles Bureau Of Sanitation","5400 Griffith Park Dr.","Los Angeles (City)                      ","90027     ","City of Los Angeles","City Of Los Angeles Bureau Of Sanitation","Composting                         ","Composting Facility (Other)","Permitted                          ","Active                             ",34.150550000000003,-118.29833000000001,1502,1530
"06-CR-0010","01","Grimes Dump",6,"Colusa","County Of Colusa Public Works           ","Lodi Rd 0.3 Mi S/O Cecil Rd","Grimes                                  ","95912     ","County of Colusa                        ","Harlan Burnell Trust                    ","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",39.047750000000001,-121.92156,257,260
"15-AA-0375","01","Grimmway Farms Composting -Lancaster",15,"Kern","Grimmway Enterprises, Inc.","TehachapiWillowSp. Rd. 1.5 S. Backus Rd.","Rosamond                                ","93560     ","County of Kern","Duncan, Danny and Susan","Composting                         ","Composting Operation (Ag)","Notification                       ","Active                             ",34.929110000000001,-118.29134000000001,10245,10364
"49-AA-0246","01","Group Environmental Services, Inc.      ",49,"Sonoma","","1319 River Road (North Side)            ","Fulton                                  ","95439     ","County of Sonoma","Gong                                    ","Disposal                           ","Solid Waste Disposal Site          ","Exempt                             ","Closed",38.497219999999999,-122.77528,4655,4730
"02-CR-0002","01","Grover Hot Springs",2,"Alpine","U.S. Forest Service","3415 Hot Springs Rd.","Grover Hot Springs                      ","96120     ","County of Alpine","Calif Dept Of Parks & Rec-Sacramento    ","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",38.415460000000003,-119.49206,90,92
"19-AA-1066","01","GS Brothers, Inc.",19,"Los Angeles","GS Brothers, Inc.","20331 South Main Street","Carson                                  ","90745     ","County of Los Angeles","GS Brothers, Inc.","Composting                         ","Composting Operation (Green Waste) ","Notification                       ","Active                             ",33.847329999999999,-118.28100000000001,10514,10776
"42-CR-0047","01","Guadalupe - Peralta Street Dump",42,"Santa Barbara","","Peralta St., N Of 11th St,","Guadalupe                               ","93434     ","County of Santa Barbara                 ","","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",34.971200000000003,-120.56717999999999,4290,4345
"43-AN-0015","01","Guadalupe Sanitary Landfill",43,"Santa Clara","Guadalupe Rubbish Disposal Co, Inc      ","15999 Guadalupe Mines Road","San Jose                                ","95120     ","City of San Jose                        ","Guadalupe Rubbish Disposal Co, Inc      ","Disposal                           ","Solid Waste Landfill","Permitted                          ","Active                             ",37.21481,-121.89837,4354,4417
"43-AN-0015","02","Guadalupe Sanitary Landfill",43,"Santa Clara","Guadalupe Rubbish Disposal Co, Inc      ","15999 Guadalupe Mines Road","San Jose                                ","95120     ","City of San Jose                        ","Guadalupe Rubbish Disposal Co, Inc      ","Transfer/Processing                ","Large Volume Transfer/Proc Facility","Permitted                          ","Active                             ",37.21481,-121.89837,4354,11108
"23-CR-0011","01","Gualala Redwoods Dumpsite",23,"Mendocino","Gualala Redwoods Inc.                   ","Near 39550 Old Stage Road, Gualala","Gualala                                 ","95445     ","County of Mendocino                     ","Gualala Redwoods Inc                    ","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",38.782789999999999,-123.51348,2310,2341
"49-AA-0003","01","Guerneville Landfill",49,"Sonoma","County Of Sonoma Public Works Dept","13950 Pocket Drive","Guerneville                             ","95446     ","County of Sonoma","County Of Sonoma Public Works Dept","Disposal                           ","Solid Waste Disposal Site          ","Permitted                          ","Closed",38.490830000000003,-122.96028,4623,4698
"49-AA-0139","01","Guerneville Transfer Station",49,"Sonoma","Republic Services of Sonoma County, Inc.","13450 Pocket Drive","Guerneville                             ","95446     ","County of Sonoma","County Of Sonoma Public Works Dept","Transfer/Processing                ","Large Volume Transfer/Proc Facility","Permitted                          ","Active                             ",38.492649999999998,-122.95372999999999,4644,4719
"19-AH-5004","01","Guirado Dump",19,"Los Angeles","City Of Whittier","5411 Pioneer Blv.","Whittier                                ","99999     ","County of Los Angeles","Several Land Owners  (Home Owners)      ","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",34.003599999999999,-118.06310000000001,1744,1775
"49-AA-0137","01","Guisti Disposal Site                    ",49,"Sonoma","Giusti Apple Ranch                      ","7750 Guisti Road                        ","Forestville                             ","95436     ","County of Sonoma","Giusti Apple Ranch                      ","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",38.488610000000001,-122.90194,4642,4717
"37-CR-0028","01","Gunpowder Point (Paradise Marsh)",37,"San Diego","","Tb 69-B3 Tidelands Ave","Chula Vista                             ","91910     ","County of San Diego                     ","California Department of Transportation","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",32.648609999999998,-117.10611,3826,3868
"37-CR-0028","01","Gunpowder Point (Paradise Marsh)",37,"San Diego","","Tb 69-B3 Tidelands Ave","Chula Vista                             ","91910     ","County of San Diego                     ","Metropolitan Transit Development Board","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",32.648609999999998,-117.10611,3826,3868
"37-CR-0028","01","Gunpowder Point (Paradise Marsh)",37,"San Diego","","Tb 69-B3 Tidelands Ave","Chula Vista                             ","91910     ","County of San Diego                     ","San Diego Gas and Electric Co.","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",32.648609999999998,-117.10611,3826,3868
"37-CR-0028","01","Gunpowder Point (Paradise Marsh)",37,"San Diego","","Tb 69-B3 Tidelands Ave","Chula Vista                             ","91910     ","County of San Diego                     ","US Fish and Wildlife Service","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",32.648609999999998,-117.10611,3826,3868
"24-CR-0008","01","Gustine City Disposal Site              ",24,"Merced","","T8s, R9e, Sec10                         ","Gustine City                            ","95322     ","County of Merced","City Of Gustine                         ","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",37.253329999999998,-120.97499999999999,2378,2410
"24-CR-0009","01","Gustine Ingomar Disposal Site           ",24,"Merced","","W Of Moffatt Rd                         ","Gustine City                            ","95322     ","County of Merced","Salsa Eleanor                           ","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",37.206670000000003,-120.96666999999999,2379,2411
"36-CR-0025","01","Guyaux Landfill",36,"San Bernardino","","At the end of Florez & Fernando Streets","Colton                                  ","92324     ","County of San Bernardino                ","Guyaux, Ralph","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",34.05368,-117.32218,3493,3534
"27-AA-0086","01","Guziks Good Humus",27,"Monterey","The Good Humus Man                      ","27921 Iverson Road","Gonzales                                ","93926     ","County of Monterey                      ","Good Humus Man, Inc. (Dole Site)        ","Composting                         ","Composting Operation (Green Waste) ","Notification                       ","Active                             ",36.52214,-121.41114,2508,2541
"19-AR-1076","01","Guzman/Ortega",19,"Los Angeles","","1550 Eubank Avenue","Wilmington (In Los Angeles)             ","90744     ","City of Los Angeles","","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",33.79504,-118.25651999999999,1861,1892
"19-AA-1113","01","GWS Nursery & Supplies, Inc.",19,"Los Angeles","GWS Nursery & Supplies, Inc.","9475 West Frontage Road","South Gate                              ","90280     ","County of Los Angeles","City of South Gate","Composting                         ","Composting Operation (Green Waste) ","Notification                       ","Planned                            ",33.946100000000001,-118.17165,10990,11495
"19-AA-1064","01","GWS, Inc.",19,"Los Angeles","GWS, Inc.","10120 Miller Avenue","South Gate                              ","90280     ","County of Los Angeles","GWS, Inc.","Composting                         ","Composting Operation (Green Waste) ","Notification                       ","Active                             ",33.937330000000003,-118.17207999999999,10501,10759
"58-AA-0024","01","H and H - Inert Debris(TypeA) Processing",58,"Yuba","H and H Trenching","3621 Feather River Blvd.","Olivehurst                              ","95901     ","County of Yuba","H and H Trenching","Transfer/Processing                ","Inert Debris Type A Proc. Operation","Notification                       ","Active                             ",39.060369999999999,-121.57846000000001,10569,10841
"19-AA-5095","01","H.M. Guenser",19,"Los Angeles","H.M Guenser                             ","Grammercy Place, Bet 178th And 180th","Torrance                                ","90503     ","County of Los Angeles","","Disposal                           ","Solid Waste Disposal Site          ","Permitted                          ","Closed",33.869999999999997,-118.31083,1564,1592
"15-AA-0308","01","H.M. Holloway",15,"Kern","Vard Terry","13850 Holloway Road","Lost Hills                              ","93249     ","County of Kern","Holloway Environmental LLC.","Disposal                           ","Solid Waste Landfill","Permitted                          ","Active                             ",35.637070000000001,-119.76615,987,999
"39-AA-0046","01","Haley Farms Compost Operation",39,"San Joaquin","Haley Farms","5793 West Delta Avenue","Tracy                                   ","95304     ","County of San Joaquin","Haley, Jim","Composting                         ","Composting Operation (Ag)","Notification                       ","Active                             ",37.796300000000002,-121.37609,10316,10505
"03-CR-0027","01","Haley Illegal Disposal Site",3,"Amador","","Off Garibaldi Rd.@ Pinegrove\volcano Rd.","Volcano                                 ","95689     ","County of Amador","Jacob, John                             ","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",38.436669999999999,-120.63167,124,126
"41-AA-0165","01","Half Moon Bay Landfill",41,"San Mateo","","W. End-Poplar & Metzger Hmb.","Half Moon Bay                           ","94019     ","County of San Mateo                     ","County Of San Mateo -Dept Parks & Recs  ","Disposal                           ","Solid Waste Disposal Site          ","Permitted                          ","Closed",37.453539999999997,-122.43873000000001,4181,4235
"08-AA-0024","01","Hambro Forest Products",8,"Del Norte","Hambro Waste Solutions Group","445 Elk Valey Rd.","Crescent City                           ","95531     ","County of Del Norte","Hambro Forest Products","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",41.752339999999997,-124.17493,11187,11726
"21-AA-0049","01","Hamilton AFB Landfill #26",21,"Marin","HAAF","24 Mi N Of Golden Gate Br Off San Pablo","Novato                                  ","94949     ","County of Marin                         ","US Dept Of Air Force-Hamilton Afb","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",38.056669999999997,-122.51667,2208,2240
"07-AA-0067","01","Hamilton Tree Services, Inc.",7,"Contra Costa","Tolbert Hamilton","4949 Pacheco Blvd.","Martinez                                ","94553     ","County of Contra Costa","Tolbert Hamilton","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",37.999160000000003,-122.07662000000001,11222,11774
"16-CR-0004","01","Hanford Inert/Fillipi LF AKA Old Hanford",16,"Kings","","7869 Houston Ave (Se Sect Houston & 8th)","Hanford                                 ","93230     ","County of Kings                         ","","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",36.29665,-119.59429,1237,1251
"16-AA-0009","01","Hanford Sanitary Landfill",16,"Kings","County Of Kings Waste Management Authori","Se Corner Hwy 43 & Hanford-Armona Rd","Hanford                                 ","93230     ","County of Kings                         ","County Of Kings Waste Management Authori","Disposal                           ","Solid Waste Disposal Site          ","Permitted                          ","Closed",36.309069999999998,-119.59573,1221,1235
"36-CR-0026","01","Hanna Flat Old Burn Dumpsite",36,"San Bernardino","","Nw. Of Fawnskin, N. Of Big Bear Lake","Big Bear Lake                           ","92314     ","County of San Bernardino                ","US Forest Svc-San Bernardino","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",34.283679999999997,-116.97605,3494,3535
"37-AA-0949","01","Hanson Aggregates A-1 Soils",37,"San Diego","Hanson Aggregates /A-1 Siols","12560 Highway 67","Lakeside                                ","92040     ","County of San Diego                     ","Hanson Aggregates PSW","Composting                         ","Composting Operation (Green Waste) ","Notification                       ","Active                             ",32.905560000000001,-116.94556,10187,10285
"19-AA-0044","01","Hanson Aggregates West, Inc.",19,"Los Angeles","Hanson Aggregates West, Inc","13550 Live Oak Av, E Hwy 605 W San Gab R","Irwindale                               ","917071318 ","County of Los Angeles","Hanson Aggregates West, Inc.","Disposal                           ","Inert Debris ENG Fill Operation","Notification                       ","Inactive",34.112200000000001,-117.98308,1373,1399
"47-AA-0026","01","Happy Camp Solid Waste Disposal Site",47,"Siskiyou","County Of Siskiyou General Services","2 Mi Sw Happy Camp On Hwy 96 Chambers Rd","Happy Camp                              ","96039     ","County of Siskiyou","Chambers, George                        ","Disposal                           ","Solid Waste Disposal Site          ","Permitted                          ","Closed",41.780000000000001,-123.40000000000001,4523,4597
"47-AA-0050","02","Happy Camp Transfer Station",47,"Siskiyou","County Of Siskiyou General Services","2 M. Sw Happy Camp On Hwy 96-Chambers Rd","Happy Camp                              ","96039     ","County of Siskiyou","County Of Siskiyou General Services","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",41.780520000000003,-123.39709999999999,4536,4610
"19-AA-5256","01","Harbor Hills",19,"Los Angeles","Yang, Ya Chien                          ","1900 Palos Verdes Dr.","Lomita                                  ","90717     ","County of Los Angeles","Several Land Owners  (Home Owners)      ","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",33.7789,-118.3096,1617,1645
"19-AR-1220","01","Harbor Mulching Facility",19,"Los Angeles","City of los Angeles Bureau of Sanitation","1400 North Gaffey Street","San Pedro (In Los Angeles)              ","90731     ","City of Los Angeles","City of Los Angeles Bureau of Sanitation","Composting                         ","Composting Operation (Green Waste) ","Notification                       ","Active                             ",33.757770000000001,-118.29149,10326,10525
"19-AR-1211","01","Harbor Street Maintenance District Yard",19,"Los Angeles","City of Los Angeles, Bureau of St. Serv.","1400 North Gaffey Street","San Pedro (In Los Angeles)              ","90731     ","City of Los Angeles","City of Los Angeles, Bureau of St. Serv.","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",33.757680000000001,-118.29116999999999,10059,10073
"19-AQ-0015","01","Hardwick`s Disposal Pit",19,"Los Angeles","","22620 S. Alameda St.","Long Beach                              ","90810     ","County of Los Angeles","Super Service Center & Other Companies  ","Disposal                           ","Solid Waste Disposal Site          ","Permitted                          ","Closed",33.816670000000002,-118.22778,1804,1835
"39-AA-0003","01","Harney Lane Sanitary Landfill",39,"San Joaquin","County Of San Joaquin Public Works Dept","1/4 Mi E Of Jack Tone Road","Lodi                                    ","99999     ","County of San Joaquin","County Of San Joaquin Public Works Dept","Disposal                           ","Solid Waste Disposal Site          ","Permitted                          ","Closed",38.099400000000003,-121.13639999999999,3992,4034
"19-AA-0021","01","Harold Simpson D.S.",19,"Los Angeles","","200 E. Live Oak Ave","Irwindale                               ","91706     ","County of Los Angeles","Multiple Owners                         ","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",34.11083,-118.00444,1353,1379
"10-AA-0193","01","Harris Ranch Feeding Company",10,"Fresno","Harris Feeding Company","29475 Fresno-Coalinga Road","Coalinga                                ","93210     ","County of Fresno                        ","Harris Ranch Feeding Company","Composting                         ","Composting Operation (Ag)","Notification                       ","Active                             ",36.315350000000002,-120.24435,10506,10789
"13-AA-0111","01","Harris Road LLC MRF and Transfer Station",13,"Imperial","Harris Road LLC","194 E. Harris Road","Imperial                                ","92251     ","County of Imperial","Harris Road LLC","Transfer/Processing                ","Large Volume Transfer/Proc Facility","Permitted                          ","Planned                            ",32.884920000000001,-115.5166,10899,11364
"45-CR-0009","01","Harrison Gulch Disposal Site",45,"Shasta","US Forest Svc-Shasta-Trinity Nat. Forest","0.1 mi se Harrison Gulch & White Rock Rd","Platina                                 ","96076     ","County of Shasta                        ","US Forest Svc-Shasta-Trinity Nat. Forest","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",40.361669999999997,-122.965,4449,4515
"19-DE-0006","01","Harry Turken Disposal",19,"Los Angeles","","2626 E. 26th Street","Vernon                                  ","90058     ","City of Vernon                          ","U.S.A. Consolidators Inc.","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",34.013890000000004,-118.22499999999999,2038,2069
"15-CR-0040","01","Hart Park Burn Dump",15,"Kern","County Of Kern Parks And Recreation","8222 Alfred Harrell Highway","Bakersfield                             ","93306     ","County of Kern","County Of Kern Parks And Recreation","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",35.445399999999999,-118.91236000000001,1069,1083
"24-CR-0026","01","Hartley Slough DS",24,"Merced","","10260 Gove Rd.","Merced                                  ","95340     ","County of Merced","City of Merced","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",37.252209999999998,-120.53435,10943,11429
"35-AA-0010","01","Harts Landfill",35,"San Benito","","North And Locust Street","Hollister                               ","95023     ","CalRecycle Enforcement Agency","Hart, Buzz                              ","Disposal                           ","Solid Waste Disposal Site          ","Exempt                             ","Closed",36.857729999999997,-121.40907,3276,3316
"54-AA-0026","01","Harvest Power California, LLC",54,"Tulare","Harvest Power California, LLC","24487 Road 140","Tulare                                  ","93274     ","County of Tulare                        ","Shannon Trust ("A" and "B")","Composting                         ","Composting Facility (Mixed)        ","Permitted                          ","Active                             ",36.233289999999997,-119.26819999999999,4957,5040
"54-AA-0051","01","Harvest- Tulare Ag. Material Composting",54,"Tulare","Harvest Power, Inc.","24487 Road 140","Tulare                                  ","93274     ","County of Tulare                        ","Shannon Trust ("A" and "B")","Composting                         ","Composting Operation (Ag)","Notification                       ","Active                             ",36.232219999999998,-119.26835,11253,11820
"39-AA-0051","03","Harvest-Lathrop",39,"San Joaquin","Harvest Power California, LLC","920 West Frewert Road","Lathrop                                 ","95330     ","County of San Joaquin","Harvest Power California, LLC","Composting                         ","Composting Facility (Green Waste)  ","Permitted                          ","Active                             ",37.848120000000002,-121.30781,10926,11779
"39-AA-0051","04","Harvest-Lathrop",39,"San Joaquin","Harvest Power California, LLC","920 West Frewert Road","Lathrop                                 ","95330     ","County of San Joaquin","Harvest Power California, LLC","Transfer/Processing                ","Small Vol CDI Debris Proc. Operation","Permitted                          ","Active                             ",37.848120000000002,-121.30781,10926,11780
"39-AA-0051","03","Harvest-Lathrop",39,"San Joaquin","Harvest Power California, LLC","920 West Frewert Road","Lathrop                                 ","95330     ","County of San Joaquin","James Sanchez","Composting                         ","Composting Facility (Green Waste)  ","Permitted                          ","Active                             ",37.848120000000002,-121.30781,10926,11779
"39-AA-0051","04","Harvest-Lathrop",39,"San Joaquin","Harvest Power California, LLC","920 West Frewert Road","Lathrop                                 ","95330     ","County of San Joaquin","James Sanchez","Transfer/Processing                ","Small Vol CDI Debris Proc. Operation","Permitted                          ","Active                             ",37.848120000000002,-121.30781,10926,11780
"23-AA-0007","01","Harwood Products Wood Waste Disposal Sit",23,"Mendocino","Harwood Products                        ","1/2 Mi N Of Branscomb","Branscomb                               ","95417     ","County of Mendocino                     ","Harwood Products                        ","Disposal                           ","Wood Waste Disposal Site","Permitted                          ","Closed",39.659489999999998,-123.62603,2268,2300
"36-AA-0443","01","Haskell Co. Industrial Composting Fac.",36,"San Bernardino","ABT-Haskell, LLC","2130 Nevada Avenue","Redlands                                ","92374     ","County of San Bernardino                ","City Of Redlands","Composting                         ","Composting Facility (Sludge)","Proposed                           ","Planned                            ",34.086669999999998,-117.21668,10643,10987
